"checks_date","production_report","product_name","processor_name","file_type_output",satellite,timeliness,"sensing_start","sensing_stop","creation_date","check_missing_input_start","check_missing_input_stop","check_missing_input_result","check_missing_input_outcome","check_missing_input_description","check_missing_input_with_margin_start","check_missing_input_with_margin_stop","check_missing_input_with_margin_result","check_missing_input_with_margin_outcome","check_missing_input_with_margin_description","check_unexpected_fragmentation_start","check_unexpected_fragmentation_stop","check_unexpected_fragmentation_result","check_unexpected_fragmentation_outcome","check_unexpected_fragmentation_description","check_detection_duplicated_products_start","check_detection_duplicated_products_stop","check_detection_duplicated_products_result","check_detection_duplicated_products_outcome","check_detection_duplicated_products_description","check_adf_expected_ranking_start","check_adf_expected_ranking_stop","check_adf_expected_ranking_result","check_adf_expected_ranking_outcome","check_adf_expected_ranking_description","check_degradation_flag_adf_start","check_degradation_flag_adf_stop","check_degradation_flag_adf_result","check_degradation_flag_adf_outcome","check_degradation_flag_adf_description","check_degradation_flag_navatt_start","check_degradation_flag_navatt_stop","check_degradation_flag_navatt_result","check_degradation_flag_navatt_outcome","check_degradation_flag_navatt_description","check_missing_ephemeris_start","check_missing_ephemeris_stop","check_missing_ephemeris_result","check_missing_ephemeris_outcome","check_missing_ephemeris_description","check_product_size_start","check_product_size_stop","check_product_size_result","check_product_size_outcome","check_product_size_description","check_gaps_detection_start","check_gaps_detection_stop","check_gaps_detection_result","check_gaps_detection_outcome","check_gaps_detection_description","check_product_package_format_start","check_product_package_format_stop","check_product_package_format_result","check_product_package_format_outcome","check_product_package_format_description","check_instrument_anomaly_detection_start","check_instrument_anomaly_detection_stop","check_instrument_anomaly_detection_result","check_instrument_anomaly_detection_outcome","check_instrument_anomaly_detection_description"
"2022-01-21 @ 13:25:34.914 CET","S3A_REP_PR_LN2_O_PM1_653880805_20211102T030546439","S3A_SY_2_SYN____20210716T153623_20210716T153923_20211102T022756_0179_074_111_1800_LN2_O_ST_002.SEN3","PUG_SY_2_SYN","SY_2_SYN___",S3A,STC,"2021-07-16 @ 17:36:23.040 CEST","2021-07-16 @ 17:39:23.040 CEST","2021-11-02 @ 03:27:56.000 CET","2022-01-21 @ 13:25:39.690 CET","2022-01-21 @ 13:25:39.779 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.803 CET","2022-01-21 @ 13:25:39.897 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.915 CET","2022-01-21 @ 13:25:40.016 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:40.044 CET","2022-01-21 @ 13:25:40.170 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:40.269 CET","2022-01-21 @ 13:25:40.399 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:40.411 CET","2022-01-21 @ 13:25:40.430 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:40.438 CET","2022-01-21 @ 13:25:40.533 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:40.554 CET","2022-01-21 @ 13:25:40.661 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:40.671 CET","2022-01-21 @ 13:25:40.781 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:40.789 CET","2022-01-21 @ 13:25:40.942 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:41.052 CET","2022-01-21 @ 13:25:41.173 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:41.183 CET","2022-01-21 @ 13:25:41.296 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:34.900 CET","S3A_REP_PR_LN2_O_PM1_653880805_20211102T030546439","S3A_SY_2_SYN____20210716T153323_20210716T153623_20211102T022739_0179_074_111_1620_LN2_O_ST_002.SEN3","PUG_SY_2_SYN","SY_2_SYN___",S3A,STC,"2021-07-16 @ 17:33:23.040 CEST","2021-07-16 @ 17:36:23.040 CEST","2021-11-02 @ 03:27:39.000 CET","2022-01-21 @ 13:25:38.256 CET","2022-01-21 @ 13:25:38.367 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:38.480 CET","2022-01-21 @ 13:25:38.603 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:38.610 CET","2022-01-21 @ 13:25:38.632 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:38.739 CET","2022-01-21 @ 13:25:38.868 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:38.884 CET","2022-01-21 @ 13:25:39.012 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.021 CET","2022-01-21 @ 13:25:39.117 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:39.130 CET","2022-01-21 @ 13:25:39.150 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.161 CET","2022-01-21 @ 13:25:39.244 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.263 CET","2022-01-21 @ 13:25:39.376 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:39.384 CET","2022-01-21 @ 13:25:39.503 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:39.514 CET","2022-01-21 @ 13:25:39.550 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:39.628 CET","2022-01-21 @ 13:25:39.653 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:34.894 CET","S3A_REP_PR_LN2_O_PM1_653880805_20211102T030546439","S3A_SY_2_SYN____20210716T153023_20210716T153323_20211102T022724_0179_074_111_1440_LN2_O_ST_002.SEN3","PUG_SY_2_SYN","SY_2_SYN___",S3A,STC,"2021-07-16 @ 17:30:23.040 CEST","2021-07-16 @ 17:33:23.040 CEST","2021-11-02 @ 03:27:24.000 CET","2022-01-21 @ 13:25:36.492 CET","2022-01-21 @ 13:25:36.537 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.551 CET","2022-01-21 @ 13:25:36.577 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.586 CET","2022-01-21 @ 13:25:36.813 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.822 CET","2022-01-21 @ 13:25:36.961 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:37.081 CET","2022-01-21 @ 13:25:37.203 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:37.217 CET","2022-01-21 @ 13:25:37.339 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:37.356 CET","2022-01-21 @ 13:25:37.471 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:37.576 CET","2022-01-21 @ 13:25:37.592 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:37.601 CET","2022-01-21 @ 13:25:37.721 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:37.836 CET","2022-01-21 @ 13:25:37.858 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:37.965 CET","2022-01-21 @ 13:25:38.087 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:38.095 CET","2022-01-21 @ 13:25:38.229 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:34.777 CET","S3A_REP_PR_LN2_O_PM1_653880805_20211102T030546439","S3A_SY_2_SYN____20210716T152723_20210716T153023_20211102T022709_0179_074_111_1260_LN2_O_ST_002.SEN3","PUG_SY_2_SYN","SY_2_SYN___",S3A,STC,"2021-07-16 @ 17:27:23.040 CEST","2021-07-16 @ 17:30:23.040 CEST","2021-11-02 @ 03:27:09.000 CET","2022-01-21 @ 13:25:35.220 CET","2022-01-21 @ 13:25:35.372 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:35.409 CET","2022-01-21 @ 13:25:35.447 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:35.539 CET","2022-01-21 @ 13:25:35.658 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:35.668 CET","2022-01-21 @ 13:25:35.792 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:35.799 CET","2022-01-21 @ 13:25:35.941 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:35.950 CET","2022-01-21 @ 13:25:36.063 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:36.074 CET","2022-01-21 @ 13:25:36.185 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.193 CET","2022-01-21 @ 13:25:36.310 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.324 CET","2022-01-21 @ 13:25:36.354 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:36.365 CET","2022-01-21 @ 13:25:36.387 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:36.397 CET","2022-01-21 @ 13:25:36.439 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:36.448 CET","2022-01-21 @ 13:25:36.468 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:32.490 CET","S3B_REP_PR_LN2_O_PM3_638253433_20210704T111412388","S3B_SL_2_LST____20210704T081816_20210704T081917_20210704T111354_0060_054_178_1440_LN2_O_NR_004.SEN3","PUG_SL_2_LST","SL_2_LST___",S3B,NRT,"2021-07-04 @ 10:18:16.491 CEST","2021-07-04 @ 10:19:16.688 CEST","2021-07-04 @ 13:13:54.000 CEST","2022-01-21 @ 13:25:32.510 CET","2022-01-21 @ 13:25:32.605 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.617 CET","2022-01-21 @ 13:25:32.656 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.716 CET","2022-01-21 @ 13:25:32.735 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","The sensing of the product is not of the expected duration, not even considering the tolerance","2022-01-21 @ 13:25:32.843 CET","2022-01-21 @ 13:25:32.986 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:33.004 CET","2022-01-21 @ 13:25:33.228 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:33.240 CET","2022-01-21 @ 13:25:33.262 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:33.349 CET","2022-01-21 @ 13:25:33.401 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:33.494 CET","2022-01-21 @ 13:25:33.626 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:33.742 CET","2022-01-21 @ 13:25:33.877 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:33.994 CET","2022-01-21 @ 13:25:34.022 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:34.037 CET","2022-01-21 @ 13:25:34.138 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:34.156 CET","2022-01-21 @ 13:25:34.260 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:28.490 CET","S3A_REP_PR_LN2_O_PM4_638115404_20210712T111335876","S3A_SL_2_LST____20210712T083955_20210712T084455_20210712T111226_0299_074_050______LN2_O_NR_004.SEN3","S3A_SL1_SL2","SL_2_LST___",S3A,NRT,"2021-07-12 @ 10:39:55.049 CEST","2021-07-12 @ 10:44:54.735 CEST","2021-07-12 @ 13:12:26.000 CEST","2022-01-21 @ 13:25:31.588 CET","2022-01-21 @ 13:25:31.636 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.646 CET","2022-01-21 @ 13:25:31.757 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","There are fewer than three products. The number of products is 2","2022-01-21 @ 13:25:31.770 CET","2022-01-21 @ 13:25:31.801 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.817 CET","2022-01-21 @ 13:25:31.862 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.879 CET","2022-01-21 @ 13:25:31.979 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:31.989 CET","2022-01-21 @ 13:25:32.006 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.015 CET","2022-01-21 @ 13:25:32.034 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.054 CET","2022-01-21 @ 13:25:32.084 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.099 CET","2022-01-21 @ 13:25:32.130 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.146 CET","2022-01-21 @ 13:25:32.172 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.184 CET","2022-01-21 @ 13:25:32.205 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:32.214 CET","2022-01-21 @ 13:25:32.245 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:28.447 CET","S3A_REP_PR_LN2_O_PM4_638115404_20210712T111335876","S3A_SL_1_RBT____20210712T083955_20210712T084455_20210712T105833_0299_074_050______LN2_O_NR_004.SEN3","S3A_SL1_SL2","SL_1_RBT___",S3A,NRT,"2021-07-12 @ 10:39:55.049 CEST","2021-07-12 @ 10:44:54.735 CEST","2021-07-12 @ 12:58:33.000 CEST","2022-01-21 @ 13:25:30.450 CET","2022-01-21 @ 13:25:30.489 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:30.536 CET","2022-01-21 @ 13:25:30.687 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","There are fewer than three products. The number of products is 2","2022-01-21 @ 13:25:30.713 CET","2022-01-21 @ 13:25:30.806 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:30.825 CET","2022-01-21 @ 13:25:30.919 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:30.936 CET","2022-01-21 @ 13:25:31.055 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:31.067 CET","2022-01-21 @ 13:25:31.089 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.099 CET","2022-01-21 @ 13:25:31.121 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.134 CET","2022-01-21 @ 13:25:31.193 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.207 CET","2022-01-21 @ 13:25:31.301 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.325 CET","2022-01-21 @ 13:25:31.353 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.366 CET","2022-01-21 @ 13:25:31.449 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:31.462 CET","2022-01-21 @ 13:25:31.565 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:27.104 CET","S3A_REP_PR_LN1_O_PM4_630228438_20210518T232757606","S3A_OL_2_LRR____20210518T210010_20210518T214434_20210518T232708_2664_072_043______LN1_O_NR_002.SEN3","PUG_OL_2_LRR","OL_2_LRR___",S3A,NRT,"2021-05-18 @ 23:00:08.047 CEST","2021-05-18 @ 23:44:34.324 CEST","2021-05-19 @ 01:27:08.000 CEST","2022-01-21 @ 13:25:27.147 CET","2022-01-21 @ 13:25:27.421 CET",2,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/Warning.png","The duration of the gap interval is greater than the tolerance. Intervals: [2021-05-18T21:38:07.816986,2021-05-18T21:40:08.028437]","2022-01-21 @ 13:25:27.442 CET","2022-01-21 @ 13:25:27.499 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:27.506 CET","2022-01-21 @ 13:25:27.524 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:27.531 CET","2022-01-21 @ 13:25:27.555 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:27.565 CET","2022-01-21 @ 13:25:27.723 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:27.754 CET","2022-01-21 @ 13:25:27.792 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:27.801 CET","2022-01-21 @ 13:25:27.861 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:27.889 CET","2022-01-21 @ 13:25:27.966 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:27.991 CET","2022-01-21 @ 13:25:28.058 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:28.079 CET","2022-01-21 @ 13:25:28.120 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:28.139 CET","2022-01-21 @ 13:25:28.172 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:28.195 CET","2022-01-21 @ 13:25:28.235 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:26.366 CET","S3A_REP_PR_LN2_O_PM1_621792706_20211024T173628020","S3A_SL_0_SLT____20211024T151349_20211024T165449_20211024T173516_6059_077_381______LN2_O_NT_002.SEN3","PUG_SL_0_SLT","SL_0_SLT___",S3A,NTC,"2021-10-24 @ 17:13:49.444 CEST","2021-10-24 @ 18:54:48.748 CEST","2021-10-24 @ 19:35:16.000 CEST","2022-01-21 @ 13:25:26.387 CET","2022-01-21 @ 13:25:26.424 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.432 CET","2022-01-21 @ 13:25:26.486 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.503 CET","2022-01-21 @ 13:25:26.524 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.545 CET","2022-01-21 @ 13:25:26.561 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.575 CET","2022-01-21 @ 13:25:26.667 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.677 CET","2022-01-21 @ 13:25:26.715 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.725 CET","2022-01-21 @ 13:25:26.745 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.755 CET","2022-01-21 @ 13:25:26.771 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.786 CET","2022-01-21 @ 13:25:26.824 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.835 CET","2022-01-21 @ 13:25:26.880 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.892 CET","2022-01-21 @ 13:25:26.930 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.946 CET","2022-01-21 @ 13:25:26.983 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
"2022-01-21 @ 13:25:25.213 CET","S3B_REP_PR_LN1_O_PM3_631107118_20210706T062940298","S3B_OL_2_LRR____20210706T035948_20210706T044410_20210706T062848_2662_054_204______LN1_O_NR_002.SEN3","PUG_OL_2_LRR","OL_2_LRR___",S3B,NRT,"2021-07-06 @ 05:59:46.029 CEST","2021-07-06 @ 06:44:10.234 CEST","2021-07-06 @ 08:28:48.000 CEST","2022-01-21 @ 13:25:25.233 CET","2022-01-21 @ 13:25:25.493 CET",1,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","The duration of the gap interval is less or equal than tolerance. Intervals: [2021-07-06T04:42:45.047111,2021-07-06T04:42:45.223117]; [2021-07-06T04:40:45.009831,2021-07-06T04:40:45.185837]; [2021-07-06T04:38:45.148575,2021-07-06T04:38:45.324582]; [2021-07-06T04:36:45.111328,2021-07-06T04:36:45.287335]; [2021-07-06T04:34:45.074097,2021-07-06T04:34:45.250103]; [2021-07-06T04:32:45.036882,2021-07-06T04:32:45.212888]; [2021-07-06T04:30:45.175689,2021-07-06T04:30:45.351696]; [2021-07-06T04:28:45.138502,2021-07-06T04:28:45.314509]; [2021-07-06T04:26:45.101330,2021-07-06T04:26:45.277336]; [2021-07-06T04:24:45.064167,2021-07-06T04:24:45.240173]; [2021-07-06T04:22:45.027014,2021-07-06T04:22:45.203020]; [2021-07-06T04:20:45.165878,2021-07-06T04:20:45.341884]; [2021-07-06T04:18:45.128738,2021-07-06T04:18:45.304745]; [2021-07-06T04:16:45.091603,2021-07-06T04:16:45.267609]; [2021-07-06T04:14:45.054469,2021-07-06T04:14:45.230476]; [2021-07-06T04:12:45.017334,2021-07-06T04:12:45.193340]; [2021-07-06T04:10:45.156204,2021-07-06T04:10:45.332210]; [2021-07-06T04:08:45.119064,2021-07-06T04:08:45.295071]; [2021-07-06T04:06:45.081922,2021-07-06T04:06:45.257929]; [2021-07-06T04:04:45.044779,2021-07-06T04:04:45.220785]; [2021-07-06T04:02:45.183642,2021-07-06T04:02:45.359648]; [2021-07-06T04:02:11.038179,2021-07-06T04:02:11.214186]; [2021-07-06T04:00:11.001031,2021-07-06T04:00:11.177038]; [2021-07-06T03:59:46.029966,2021-07-06T03:59:47.768013]","2022-01-21 @ 13:25:25.589 CET","2022-01-21 @ 13:25:25.676 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:25.705 CET","2022-01-21 @ 13:25:25.742 CET",1,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","Expected product duration is 2666  with a tolerance of 2.0 seconds.Actual duration is 2664 seconds in the interval [2664:2668]","2022-01-21 @ 13:25:25.761 CET","2022-01-21 @ 13:25:25.819 CET",0,"/plugins/indexPatternManagement/assets/icons/icons_stoplight/OK.png","-","2022-01-21 @ 13:25:25.835 CET","2022-01-21 @ 13:25:25.905 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:25.922 CET","2022-01-21 @ 13:25:25.965 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:25.980 CET","2022-01-21 @ 13:25:26.001 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.017 CET","2022-01-21 @ 13:25:26.057 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-","2022-01-21 @ 13:25:26.096 CET","2022-01-21 @ 13:25:26.146 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:26.169 CET","2022-01-21 @ 13:25:26.197 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:26.204 CET","2022-01-21 @ 13:25:26.233 CET","-1","/plugins/indexPatternManagement/assets/icons/icons_stoplight/Failure.png","Manifest not found","2022-01-21 @ 13:25:26.249 CET","2022-01-21 @ 13:25:26.272 CET","-","/plugins/indexPatternManagement/assets/icons/icons_stoplight/NotApplicable.png","-"
